"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"hsa-miR-6841-5p",8.52065894025487,12.6631723852814,7.11575000434401,1.40010744689623e-11,5.47588035212482e-11,15.4890811475921
"hsa-miR-425-5p",7.50371819910045,12.5834408181818,7.11385408917451,1.41597059514655e-11,5.52944106833647e-11,15.4787592332903
"hsa-miR-6737-5p",30.3553579226387,33.1136621731602,7.1135874843714,1.41821544230437e-11,5.52973910990237e-11,15.4773078945575
"hsa-miR-302c-5p",7.38202746836582,12.4101198181818,7.10439539376569,1.49779690270408e-11,5.83111771281742e-11,15.4272885895475
"hsa-miR-6086",10.8465744422789,16.0949233506493,7.10181567383658,1.52091137453812e-11,5.91207927602472e-11,15.4132580368741
"hsa-miR-6125",1456.46403301184,1142.82460768398,7.10074175002168,1.53063713358634e-11,5.94082905729859e-11,15.4074181158185
"hsa-miR-3652",24.5975519878561,21.4901858571429,7.10038287415754,1.53390086062806e-11,5.94444862401451e-11,15.4054666956175
"hsa-miR-6846-5p",24.044781021964,20.6714089437229,7.09864109531785,1.54983882067023e-11,5.99710014068147e-11,15.3959964766559
"hsa-miR-4455",10.5386507827586,18.1062755238095,7.09803721480462,1.55540258090427e-11,6.00950997167557e-11,15.3927134540917
"hsa-miR-6721-5p",42.92376076994,44.2310316450216,7.09642059179453,1.57039416607115e-11,6.05317929444238e-11,15.3839254592993
"hsa-miR-653-3p",7.64664482713643,12.0136296450216,7.09630700706737,1.57145282075328e-11,6.05317929444238e-11,15.3833080568012
"hsa-miR-8070",8.2306892053973,12.4784131212121,7.09354727365377,1.59739189997204e-11,6.14381499989246e-11,15.3683090870595
"hsa-miR-6765-5p",399.457705505622,318.709157168831,7.09200585384113,1.61206310183197e-11,6.19090498444507e-11,15.3599331357363
"hsa-miR-4536-3p",6.81317760509745,10.5566067489177,7.09166260374433,1.61534818519876e-11,6.19419228910801e-11,15.3580680949707
"hsa-miR-758-3p",7.19576029535232,12.9243291255411,7.09134414377196,1.61840191408669e-11,6.19658390528689e-11,15.3563378004582
"hsa-miR-520d-5p",8.4054399631934,12.8341448441558,7.08418810454498,1.68854179881315e-11,6.45544465813123e-11,15.3174693896616
"hsa-miR-6729-3p",20.4461926872564,22.7258274502164,7.08115321890944,1.71918519434413e-11,6.56275785266099e-11,15.3009925541777
"hsa-miR-6805-5p",568.047621417841,387.289928545455,7.07849393378007,1.74648621871001e-11,6.65677585732541e-11,15.2865584898016
"hsa-miR-6071",7.12791861956522,10.7681428354978,7.07824773978829,1.74903522525805e-11,6.65677585732541e-11,15.2852223676176
"hsa-miR-6779-3p",11.2833162002249,14.4965556363636,7.07291954221926,1.80510866083706e-11,6.8599509465492e-11,15.2563126779472
"hsa-miR-552-5p",7.74950927578711,12.3170584761905,7.07214151772883,1.8134433902284e-11,6.88137000756314e-11,15.252092404341
"hsa-miR-4664-5p",8.52740981919041,16.4970674805195,7.06428020791713,1.8998157855851e-11,7.19841048030016e-11,15.2094660440825
"hsa-miR-548av-3p",6.82659779925038,11.5811463722944,7.05992065711006,1.94944878031806e-11,7.37551096411135e-11,15.1858399033451
"hsa-miR-324-3p",7.22376081619191,13.3522475757576,7.05495212495898,2.00757420366669e-11,7.58416921385193e-11,15.1589244591286
"hsa-miR-6075",90.2234973605697,75.0789508095238,7.05434552353451,2.01478661314765e-11,7.60015660284986e-11,15.1556391924831
"hsa-miR-6800-3p",12.5437322733133,20.2691123679654,7.04689306381935,2.10550660976031e-11,7.93063789496127e-11,15.1152920232158
"hsa-miR-3713",12.0109124855322,14.1503695670996,7.04434347876595,2.13745791807692e-11,8.03911163878489e-11,15.1014947936497
"hsa-miR-557",24.1802993775112,29.0502172077922,7.04095328571583,2.18068474716849e-11,8.18961134798179e-11,15.0831533624973
"hsa-miR-662",7.49506239070465,10.722945952381,7.03682046251449,2.234546927602e-11,8.37955097850751e-11,15.0608016086969
"hsa-miR-4729",7.65253955029985,10.3687918787879,7.03586323001912,2.24720809802864e-11,8.41465587367554e-11,15.0556257228304
"hsa-miR-4661-5p",6.90975127713643,10.4324126623377,7.03492659489339,2.2596652432986e-11,8.44889497127774e-11,15.0505616330818
"hsa-miR-211-5p",7.38053231881559,14.3514433549784,7.0329124879268,2.28668357289777e-11,8.53739840540163e-11,15.0396734127731
"hsa-miR-615-5p",21.5773471835082,21.3650935194805,7.02782348627864,2.35637652526148e-11,8.78473704593094e-11,15.0121710096583
"hsa-miR-4696",6.70970339415292,9.59127914285714,7.02421971327557,2.40699114109954e-11,8.96033198511509e-11,14.9927026895033
"hsa-miR-5701",8.44248646701649,10.4451978398268,7.0234646612871,2.41773071280829e-11,8.987191425162e-11,14.9886245310834
"hsa-miR-92a-2-5p",132.384630367166,87.0600934112554,7.02317947435464,2.42179937494787e-11,8.98921165373663e-11,14.9870842611164
"hsa-miR-6876-5p",8.40932867931035,13.9419055497836,7.0216339892448,2.44396588576005e-11,9.05830379169785e-11,14.9787379066388
"hsa-miR-6875-5p",200.588399271739,151.837781138528,7.01568058824967,2.5312377364872e-11,9.36815127437209e-11,14.9465973982674
"hsa-miR-4510",8.47974984910045,10.4431028658009,7.01266878275296,2.57655061814363e-11,9.52203489313952e-11,14.9303440921234
"hsa-miR-3679-3p",16.2319998006747,27.2875362207792,7.01039120373441,2.61134679199347e-11,9.63666327001933e-11,14.9180559512289
"hsa-miR-6715b-5p",10.344156387931,10.5345231428571,7.00921575656093,2.62948562948215e-11,9.68957854794722e-11,14.9117150765018
"hsa-miR-769-3p",9.28486157961019,16.5690996580087,7.00688252393165,2.66585927203276e-11,9.80943887977421e-11,14.8991305663402
"hsa-miR-760",60.1051977263118,59.7903784415584,7.00279715425616,2.73074522537203e-11,1.00337180471163e-10,14.877102034768
"hsa-miR-543",7.07153262338831,10.1229813463203,6.99839869271964,2.80234355621278e-11,1.02819799544498e-10,14.85339425956
"hsa-miR-5003-3p",6.59772442938531,11.7220911948052,6.99642947960509,2.83499480078525e-11,1.03868343994287e-10,14.8427831850408
"hsa-miR-6769b-3p",9.89507940982009,16.3143450865801,6.99276905489112,2.89668661225516e-11,1.0597633947275e-10,14.8230639999568
"hsa-miR-6126",879.302028320015,673.121805181818,6.99101467074508,2.92672148900403e-11,1.06921773595419e-10,14.8136151901652
"hsa-miR-6893-3p",15.5211278174663,18.4989965974026,6.98699035779252,2.9967811234763e-11,1.09324633259865e-10,14.7919465364927
"hsa-miR-5197-3p",6.95226426131934,12.123215008658,6.98484991986868,3.03471456898416e-11,1.10550316441566e-10,14.7804246658133
"hsa-miR-7157-5p",7.18271287218891,11.3440242597403,6.98457186010826,3.03967700701e-11,1.10573129356284e-10,14.7789280460808
"hsa-miR-4467",566.101590732759,383.720154484848,6.97824021838721,3.15486404298443e-11,1.14599762245161e-10,14.7448589190861
"hsa-miR-7975",56.3822508404048,51.3892414372294,6.97414048162135,3.23172987813655e-11,1.17224910231126e-10,14.7228094878475
"hsa-miR-143-3p",6.76512926034483,11.7639545670996,6.97247404939327,3.26349843279623e-11,1.18209105165204e-10,14.7138493107867
"hsa-miR-549a",6.82575839467766,9.63604978354978,6.96609407091962,3.38799359363845e-11,1.22544449131603e-10,14.679557453254
"hsa-miR-625-3p",8.95319539602699,15.854786969697,6.9631621976133,3.44676201999366e-11,1.24493529050762e-10,14.6638054807898
"hsa-miR-3140-5p",8.3239681511994,11.1265577835498,6.95164426941672,3.68751333594349e-11,1.33000834606165e-10,14.6019638303111
"hsa-miR-4665-5p",86.8099874357572,87.7361415757576,6.94980604750359,3.72743925009971e-11,1.34250989940032e-10,14.5921000683278
"hsa-miR-3690",7.51350931649175,11.106600952381,6.94779962138945,3.77150458326995e-11,1.3564649770576e-10,14.581335607637
"hsa-miR-6825-5p",50.3355877296102,43.0357177186147,6.94672583374158,3.79529756393292e-11,1.36147733421824e-10,14.5755755482815
"hsa-miR-4438",7.16159426064468,11.1989131818182,6.94668887348499,3.79611915540851e-11,1.36147733421824e-10,14.5753772944035
"hsa-miR-5581-5p",9.01193689047976,16.4880905064935,6.94599125855767,3.81165936939487e-11,1.36513081347709e-10,14.5716354301172
"hsa-miR-514a-3p",6.65952903755622,11.7973057272727,6.94448103239883,3.84551642831853e-11,1.37532494981939e-10,14.563535694831
"hsa-miR-3127-5p",7.49371476604198,10.2756636839827,6.94014613836009,3.94435219523081e-11,1.40869721258243e-10,14.5402926898608
"hsa-miR-561-5p",6.57915449265367,10.5034216926407,6.9398331405468,3.95158462217609e-11,1.40930640371315e-10,14.5386147996105
"hsa-miR-1284",7.94882296071964,11.5729882813853,6.9395637375224,3.9578201634021e-11,1.40955885707756e-10,14.5371706465053
"hsa-miR-539-3p",6.63886511221889,9.99289337662338,6.93770058352643,4.00121034354573e-11,1.42302459916898e-10,14.5271840501977
"hsa-miR-6868-5p",7.70754787586207,13.6331733419913,6.93400386936191,4.08869296561696e-11,1.45211240422329e-10,14.5073744834462
"hsa-miR-515-3p",7.77705372413793,12.1215613116883,6.93340209987114,4.10311099045732e-11,1.45520626226233e-10,14.5041504134987
"hsa-miR-6893-5p",88.308199423988,73.0211168181818,6.93311015858757,4.11012374887582e-11,1.45566882772685e-10,14.5025863579932
"hsa-miR-1290",14.5485634808096,16.6791483636364,6.93173498722928,4.14331598271285e-11,1.4653891478388e-10,14.4952195296334
"hsa-miR-6889-5p",40.0402102935532,38.0261502164502,6.93014675264223,4.18197946086556e-11,1.47701490653839e-10,14.4867124626045
"hsa-miR-1207-3p",10.3457157101199,12.9391248051948,6.92952147838381,4.19729822000329e-11,1.48037489087253e-10,14.4833636409239
"hsa-miR-4257",29.4183827246627,38.1113464545455,6.92864119407921,4.21895823637297e-11,1.48595904734131e-10,14.4786493684792
"hsa-miR-6850-5p",749.572953037556,478.299909441558,6.92649305919644,4.2722777253998e-11,1.50266319996821e-10,14.4671468379049
"hsa-miR-4804-3p",7.79825324197901,11.3691318874459,6.92545406025588,4.29830457758026e-11,1.50973507890216e-10,14.4615841599187
"hsa-miR-19a-5p",8.04465642638681,13.6356374285714,6.92428756646334,4.32771124739337e-11,1.5179729959908e-10,14.4553395169837
"hsa-miR-676-3p",6.60554045749625,9.64207986580087,6.92257506263459,4.3712417816255e-11,1.53113551416827e-10,14.4461730971129
"hsa-miR-4783-5p",8.44518504737631,17.6392836493506,6.91520462214605,4.56356627656786e-11,1.59630919139205e-10,14.4067381108887
"hsa-miR-6783-3p",7.24427044295352,12.0637720779221,6.90793017499869,4.76154916745173e-11,1.66328087356191e-10,14.3678427646704
"hsa-miR-5708",8.95351738043478,13.0363574675325,6.90732076458519,4.77851386480964e-11,1.66692344121267e-10,14.3645855165369
"hsa-miR-6885-3p",12.9849285327586,16.9286293722944,6.90563401395514,4.8257803838363e-11,1.68111201895937e-10,14.3555709222967
"hsa-miR-3653-5p",9.25926151034483,13.2313532467532,6.90523630764115,4.83699189775848e-11,1.68271887302648e-10,14.3534456415054
"hsa-miR-612",8.7021579125937,16.2841309350649,6.89868196470971,5.02549900393416e-11,1.74591586648939e-10,14.3184314122012
"hsa-miR-324-5p",6.39342255622189,12.3817533333333,6.89694929353899,5.07652886099445e-11,1.76124470687562e-10,14.3091787563294
"hsa-miR-491-3p",6.04416442728636,8.98807725541126,6.88838618588487,5.33631319070344e-11,1.848858510366e-10,14.263472445311
"hsa-miR-4444",7.00731398178411,11.0530164502165,6.88208312724576,5.53585343295365e-11,1.91539026513322e-10,14.2298523523976
"hsa-miR-548ay-3p",6.88852445202399,11.090057017316,6.8757801892047,5.74273123659578e-11,1.98427705329529e-10,14.196252445327
"hsa-miR-6813-3p",18.4867060389805,17.048115012987,6.87368552850415,5.8131538002044e-11,2.00589204201911e-10,14.1850904904879
"hsa-miR-3663-3p",475.545818402849,597.881219424242,6.87295342562225,5.83796707059014e-11,2.0117318959466e-10,14.1811897959891
"hsa-let-7b-3p",7.93815525517241,14.5220411818182,6.86558113470557,6.09372171680175e-11,2.09702974059979e-10,14.141924450773
"hsa-miR-191-3p",8.1503254167916,15.9676687575758,6.86153449912145,6.23876103586062e-11,2.14404860396827e-10,14.1203831812881
"hsa-miR-5587-5p",7.50716356889055,12.3273330649351,6.85896843118757,6.33248908133582e-11,2.1733307075917e-10,14.1067275393983
"hsa-miR-6756-5p",71.889359353898,65.2307962987013,6.85822342144694,6.35995995497151e-11,2.17982498456685e-10,14.1027634890286
"hsa-miR-506-3p",10.0734945035232,12.8875549437229,6.85191885945662,6.5971749684537e-11,2.25809344557811e-10,14.0692291399481
"hsa-miR-6787-3p",9.15523110044977,13.4339834155844,6.85037395398448,6.65661939757179e-11,2.27538598710564e-10,14.0610146928308
"hsa-miR-8071",84.4161416989506,59.8227606926407,6.84962315432573,6.68569851831183e-11,2.28226656247593e-10,14.0570230277899
"hsa-miR-6788-5p",7.45360916004498,10.9614653679654,6.84645019007303,6.80997720033273e-11,2.32158313647707e-10,14.0401568818621
"hsa-miR-3677-5p",7.36709079227886,12.1302485757576,6.84300960812778,6.94730820827916e-11,2.36523844207101e-10,14.0218738279588
"hsa-miR-3925-5p",8.75994513298351,14.9967770606061,6.84025952736867,7.05903489334618e-11,2.4000718637377e-10,14.0072642763804
"hsa-miR-648",6.9206950458021,10.5572850692641,6.83605310802997,7.23335767429153e-11,2.45606685345451e-10,13.9849253159343
"hsa-miR-142-3p",6.54374347046477,12.2128111082251,6.83559797069767,7.25247166597302e-11,2.45928228034989e-10,13.9825087521164
"hsa-miR-4271",83.6745652592953,56.3180183290043,6.8288202368907,7.5430623475018e-11,2.55442350413407e-10,13.9465343643753
"hsa-miR-1266-3p",9.73425372406297,12.4230386839827,6.82700172918029,7.62296010338834e-11,2.57805679889128e-10,13.9368860979575
"hsa-miR-505-5p",7.40349308665668,11.0475613679654,6.81962430389351,7.95572581353535e-11,2.68703322179009e-10,13.8977613334272
"hsa-miR-3129-3p",7.13639677383808,12.2318383679654,6.81541798036312,8.15181284971044e-11,2.74961941359281e-10,13.8754660275278
"hsa-miR-224-3p",6.88020185892054,12.2462405064935,6.81041791122356,8.39109627917828e-11,2.82659121689625e-10,13.8489750006771
"hsa-miR-548ac",8.11266071041979,10.8838528181818,6.81001082431958,8.41087938422652e-11,2.82951747094692e-10,13.8468187492295
"hsa-miR-4683",7.621830376012,12.405453038961,6.80715589230843,8.55091541038918e-11,2.87283719321376e-10,13.8316991135845
"hsa-miR-6879-3p",13.4772277793103,16.524012978355,6.79621012745229,9.10939315651804e-11,3.05644112488434e-10,13.7737683786387
"hsa-miR-766-3p",14.4668584303598,18.8901368398268,6.78568010829222,9.68047092866526e-11,3.24378460815985e-10,13.7180945325649
"hsa-miR-6857-3p",10.8608411692654,15.0160442640693,6.7854325562602,9.69431179392999e-11,3.24415945859862e-10,13.7167863545718
"hsa-miR-6774-5p",33.2438599034483,30.5805935584416,6.78520079812412,9.70728725510220e-11,3.24424410229497e-10,13.7155616665712
"hsa-miR-6830-5p",13.2638671609445,11.8354225800866,6.77992470291311,1.00073468330781e-10,3.34014848486244e-10,13.6876882874997
"hsa-miR-550b-2-5p",7.1623844727886,11.3018083896104,6.77949655797981,1.00320926141512e-10,3.34403087138375e-10,13.685427029022
"hsa-miR-7108-5p",231.797881446777,169.03259191342,6.77668104965332,1.01963288643033e-10,3.39433924333858e-10,13.6705591405668
"hsa-miR-4303",6.39793502226387,11.4073922727273,6.772371084061,1.04528783492114e-10,3.47520727385775e-10,13.647807162193
"hsa-miR-574-3p",10.4137388238381,19.7438004069264,6.77208438895291,1.04701673062539e-10,3.47642273840463e-10,13.6462940516041
"hsa-miR-296-5p",28.3977876055472,47.2492476320346,6.76497744663788,1.09078549091384e-10,3.61703901408361e-10,13.6087984560766
"hsa-miR-6837-5p",10.4472518881559,13.677171017316,6.76473281524411,1.09232369459962e-10,3.61743561198576e-10,13.6075082547757
"hsa-miR-625-5p",7.36565468823089,11.5461324848485,6.75960097865976,1.12508832524297e-10,3.72110924691254e-10,13.5804495696918
"hsa-miR-4640-5p",47.1936019486507,56.1986965844156,6.756603627743,1.14467045191512e-10,3.77877203090491e-10,13.5646515424924
"hsa-miR-4434",8.14718156776612,11.8087175151515,6.75647980424437,1.14548658034882e-10,3.77877203090491e-10,13.5639990078832
"hsa-miR-875-3p",6.68231329272863,11.5220495714286,6.75493077355836,1.15574484217657e-10,3.80768649554298e-10,13.5558364595936
"hsa-miR-1909-3p",120.966274567616,105.030672203463,6.7529688522587,1.16886722551517e-10,3.84595022588861e-10,13.5454999385681
"hsa-miR-670-3p",8.36837789805097,10.3374071471861,6.74739323587568,1.20696538991289e-10,3.96618781479107e-10,13.5161350072778
"hsa-miR-208a-3p",6.09367818770615,11.9387700995671,6.74483521687437,1.22485060899634e-10,4.01977999091462e-10,13.5026680153842
"hsa-miR-361-3p",7.67477275824588,14.8621174848485,6.74417786036928,1.22948868021358e-10,4.02981508296226e-10,13.4992078183755
"hsa-miR-4433a-5p",15.6272308017991,19.7086605670996,6.74237086846901,1.24232737226941e-10,4.06666854850707e-10,13.4896972884709
"hsa-miR-379-5p",6.89115853995502,11.3664745627706,6.73088354603811,1.32708466689893e-10,4.33854602640035e-10,13.4292760048409
"hsa-miR-4633-5p",6.9026561571964,12.8086796580087,6.72683269629838,1.35830951852009e-10,4.43494144971348e-10,13.4079851792684
"hsa-miR-542-5p",9.31249481191904,18.1900171385281,6.72516959894631,1.37133728936142e-10,4.47175203052636e-10,13.3992465277526
"hsa-miR-205-3p",7.34212287151425,9.77651238095238,6.72103522480771,1.40425856220929e-10,4.5732558539383e-10,13.3775287668647
"hsa-miR-1288-3p",9.58050773470765,15.0162036709957,6.72050353725881,1.40854831019248e-10,4.58137524361074e-10,13.3747364549558
"hsa-miR-502-5p",7.7858481053973,12.3646133116883,6.71314866542649,1.46922784968579e-10,4.77265097668631e-10,13.3361249246156
"hsa-miR-6513-3p",6.84608714197901,12.3593584718615,6.71248382341782,1.47483801865338e-10,4.78477983150907e-10,13.3326359976657
"hsa-miR-487a-3p",7.85709538268366,10.380932,6.7070872483111,1.52116264142177e-10,4.92488118294639e-10,13.3043244143909
"hsa-miR-4728-3p",12.6337580136432,16.8273972207792,6.70700440052383,1.52188485182814e-10,4.92488118294639e-10,13.303889892643
"hsa-miR-208a-5p",15.8759147275112,21.4091794242424,6.70372126836175,1.55077804712169e-10,5.0120203043857e-10,13.2866732656363
"hsa-miR-147a",7.17308814677661,12.4626392121212,6.69954752707815,1.58828895147978e-10,5.12675547629549e-10,13.2647942364473
"hsa-miR-3908",6.33612938628186,12.8324144502165,6.69283698084176,1.65047782294655e-10,5.320756572078e-10,13.2296357102758
"hsa-miR-6816-3p",6.71757765074963,12.9653705497836,6.69061079710251,1.67163286750419e-10,5.38215127794909e-10,13.2179771500187
"hsa-miR-4712-5p",8.75900871206897,10.9566026493506,6.68360052998635,1.74000736264469e-10,5.59523174620927e-10,13.1812807895064
"hsa-miR-5707",7.71848490652174,12.787361974026,6.67543302826699,1.82314275953324e-10,5.85518140656142e-10,13.1385583654921
"hsa-miR-4784",7.98978906746626,12.4521566233766,6.67375667295399,1.84068300511878e-10,5.90407756358855e-10,13.1297939353201
"hsa-miR-6840-5p",7.65346816844078,14.2577214935065,6.67078390797167,1.87219696797708e-10,5.99761591500195e-10,13.1142550684688
"hsa-miR-4757-3p",7.02020037346327,11.4594351038961,6.66410648893676,1.94493054465962e-10,6.22280161716691e-10,13.0793681975706
"hsa-miR-6835-3p",7.6308934452024,11.6285971645022,6.65871782587543,2.00564602578648e-10,6.40901925533272e-10,13.051231233169
"hsa-miR-1180-5p",7.72063640427286,12.6255676406926,6.65746114855574,2.02007114478491e-10,6.44703556846249e-10,13.0446716209158
"hsa-miR-454-5p",6.42424646229385,9.6597399004329,6.65512208836773,2.04719284283177e-10,6.51964299665174e-10,13.0324643386036
"hsa-miR-4708-3p",18.1910695970765,22.5047351471861,6.65505851859321,2.04793491777178e-10,6.51964299665174e-10,13.0321326145787
"hsa-miR-329-5p",10.5202473985008,9.68326557142857,6.64903036228354,2.11951885648506e-10,6.73911855864952e-10,13.0006855215694
"hsa-miR-4777-3p",7.95629393598201,8.84949380952381,6.64046624585675,2.22546469106401e-10,7.06716682716465e-10,12.9560412127259
"hsa-miR-6770-5p",6.88840192571214,13.3770115411255,6.63794814041356,2.25759457862765e-10,7.16028131281157e-10,12.9429216381928
"hsa-miR-3668",6.51844918298351,9.48842356277056,6.63627386184745,2.27920957769918e-10,7.21330859762044e-10,12.9342002919278
"hsa-miR-4481",25.1364332229385,24.8140196147186,6.63621514723467,2.27997126654199e-10,7.21330859762044e-10,12.9338944727026
"hsa-miR-548ay-5p",6.61888949025487,12.1468624761905,6.63234183552367,2.3307753452598e-10,7.36490350732651e-10,12.9137239794002
"hsa-miR-6743-5p",174.573773558396,133.587748316017,6.63131076183193,2.34448587737698e-10,7.39083834427091e-10,12.9083559076738
"hsa-miR-6849-5p",11.6404479238381,16.0607855714286,6.63128873083989,2.34477969431967e-10,7.39083834427091e-10,12.9082412138581
"hsa-miR-934",6.5550671946027,11.0146984805195,6.628898109365,2.37687829906635e-10,7.48276501557925e-10,12.8957970751854
"hsa-miR-4648",22.0169470778111,22.8071412424242,6.62661003389592,2.40800443021106e-10,7.57140727131714e-10,12.8838894917036
"hsa-miR-3611",6.74141806731634,11.794473038961,6.62054685697476,2.49243644983865e-10,7.82723269345882e-10,12.8523486306613
"hsa-miR-4728-5p",36.9848345296102,36.9551235844156,6.61421302259389,2.58374508473213e-10,8.10399749823730e-10,12.8194200927792
"hsa-miR-6771-5p",153.561898023013,133.627229402597,6.6125483891968,2.6082830954806e-10,8.1709114170461e-10,12.8107693881746
"hsa-miR-5090",78.822883745952,53.8758956450216,6.6121786428381,2.61376446113043e-10,8.17803604402773e-10,12.8088480987895
"hsa-miR-183-3p",7.97427937601199,12.7320044155844,6.611115545677,2.62958767737151e-10,8.21746149178598e-10,12.8033243892083
"hsa-miR-7112-5p",15.5844793134932,19.1811119307359,6.61080711453093,2.6341959845711e-10,8.22178673274947e-10,12.8017219320485
"hsa-miR-663a",230.573943513943,162.881027939394,6.60978940952815,2.64945802047112e-10,8.25931290000165e-10,12.7964347847771
"hsa-miR-548ax",6.69701986386806,11.9389264372294,6.60843555051891,2.66989598934191e-10,8.31286297047847e-10,12.7894020928063
"hsa-miR-326",8.63727927083957,16.6803106277056,6.6080210582775,2.67618412665163e-10,8.3222799060508e-10,12.7872491808533
"hsa-miR-8056",8.21957866326837,11.9291766883117,6.60716830837653,2.68916675579706e-10,8.35246678109927e-10,12.7828201970459
"hsa-miR-4772-5p",7.64435487533733,10.8355831212121,6.60597973736576,2.70736539859983e-10,8.39876127302867e-10,12.7766476654282
"hsa-miR-4999-5p",6.39275346844078,9.99756852380952,6.60306486788937,2.75251005231067e-10,8.52843333340486e-10,12.7615131555842
"hsa-miR-764",6.42776421281859,11.4823763290043,6.60222482067369,2.76565724546154e-10,8.55876938826084e-10,12.7571523018936
"hsa-miR-4647",6.47465214842578,12.3122032554113,6.60103318356191,2.78441294850524e-10,8.59702821090501e-10,12.750966902305
"hsa-miR-4439",7.73737992638681,14.1605880779221,6.60101102687437,2.7847628636108e-10,8.59702821090501e-10,12.7508519011414
"hsa-miR-7111-5p",42.9738335789355,43.5730195887446,6.59392573562585,2.89890475392902e-10,8.93858176846311e-10,12.7140897627164
"hsa-miR-1247-3p",26.0594948150675,28.5710166926407,6.59353935687259,2.90525970475983e-10,8.94735778639804e-10,12.7120857802847
"hsa-miR-1343-3p",13.0860304918291,28.7629959350649,6.5905589005801,2.9547429954117e-10,9.08877519698411e-10,12.69663002651
"hsa-miR-548ae-3p",7.78906880554723,11.1219744155844,6.58641661211218,3.02489386033146e-10,9.29334860704243e-10,12.6751570268775
"hsa-miR-5582-3p",7.09405266169415,11.4825386666667,6.58583856809884,3.03481245361471e-10,9.31260139195851e-10,12.672161243216
"hsa-miR-6729-5p",2288.65201966035,1343.75436348052,6.58333600954384,3.07812359574244e-10,9.43415284752792e-10,12.6591934334314
"hsa-miR-3192-3p",11.1583535158171,16.0083432034632,6.57956606326416,3.14451830792648e-10,9.62607645283618e-10,12.6396644014655
"hsa-miR-548az-5p",7.06361981626687,10.6286254415584,6.579078195807,3.15321262505728e-10,9.63404931901483e-10,12.6371376969243
"hsa-miR-4790-5p",7.95990965787106,9.72179175757576,6.57899604877047,3.1546788946578e-10,9.63404931901483e-10,12.6367122630523
"hsa-miR-548ab",7.81044885914543,14.3253045021645,6.57773450889832,3.17728087669281e-10,9.69146678895533e-10,12.6301792759983
"hsa-miR-103b",7.77171309595202,13.0204813073593,6.57444304969091,3.23700321702108e-10,9.86183775794954e-10,12.6131380903061
"hsa-miR-4790-3p",7.9767362565967,11.406056025974,6.5738623905283,3.24765294223767e-10,9.88247613688073e-10,12.6101323741638
"hsa-miR-1283",6.88299106424288,12.6314983290043,6.5730300245025,3.26297924047849e-10,9.91727897880828e-10,12.6058240326513
"hsa-miR-2117",6.57754764647676,9.67131894805195,6.57254931133736,3.27186293362225e-10,9.93244104849612e-10,12.6033360172266
"hsa-miR-4264",8.00916751476761,11.4877139047619,6.57031857228672,3.31339956082692e-10,1.0046574173732e-09,12.5917920126507
"hsa-miR-6755-3p",6.9189115976012,11.5255784761905,6.56923838329295,3.333698591225e-10,1.00961180613109e-09,12.5862030013138
"hsa-miR-3679-5p",102.223764675262,80.2476105670996,6.56893224837853,3.33947370365229e-10,1.01016108473468e-09,12.5846191378215
"hsa-miR-431-5p",7.37894151461769,11.9511977965368,6.56674635163851,3.38099645876421e-10,1.02150959358397e-09,12.5733112903919
"hsa-miR-6732-3p",11.975696718066,17.7109794848485,6.5626163122377,3.46083915563112e-10,1.04439524814904e-09,12.5519530211587
"hsa-miR-4446-3p",46.5846430417541,48.3947492380952,6.5567675654418,3.57708666865629e-10,1.0781998823964e-09,12.5217217986841
"hsa-miR-6824-3p",7.13647610382309,15.0376739264069,6.55439996411908,3.62522762828857e-10,1.09142036034662e-09,12.5094891375327
"hsa-miR-6724-5p",321.360305504648,257.014398290043,6.55114928543503,3.69236288967043e-10,1.11032138781363e-09,12.4926986676789
"hsa-miR-3151-3p",15.2683995636432,18.5816968831169,6.54963144422238,3.72412731861927e-10,1.11855414163476e-09,12.4848605785689
"hsa-miR-3156-3p",8.54815585644678,13.3601780822511,6.54606227561036,3.79988244408753e-10,1.13996473322626e-09,12.4664342472228
"hsa-miR-7976",8.63075580442279,16.3062028787879,6.54102151227401,3.90945718522379e-10,1.17145896854532e-09,12.4404219745882
"hsa-miR-921",6.6322132434033,10.8700468268398,6.53811500962626,3.97404286266487e-10,1.18879518232106e-09,12.4254293625357
"hsa-miR-27a-3p",7.15090533553223,13.6579888961039,6.53799926456642,3.97663643341123e-10,1.18879518232106e-09,12.4248324065833
"hsa-miR-3163",6.74730009475262,11.5052096017316,6.53680398238555,4.00351730769226e-10,1.19542964105565e-09,12.4186681416067
"hsa-miR-6506-3p",6.74159430307346,13.6816391904762,6.53545155823948,4.03414748003126e-10,1.20316679229002e-09,12.4116943741856
"hsa-miR-5589-3p",7.91869651289355,11.1282807965368,6.52848527184872,4.19560668212163e-10,1.24985946722081e-09,12.3757879756542
"hsa-miR-4676-3p",7.64736051191904,11.2979046017316,6.52606098589009,4.25327069633279e-10,1.26555895865211e-09,12.3632984367101
"hsa-miR-935",8.16636126424288,16.8147040865801,6.5240242875135,4.30231682204511e-10,1.27866059396446e-09,12.352808076954
"hsa-miR-4474-3p",7.46344113590704,10.3717174372294,6.52017477225826,4.39653996428487e-10,1.30514282990994e-09,12.3329864582257
"hsa-miR-6733-5p",8.25129817046477,11.5865642640693,6.5173810399687,4.46618764140319e-10,1.32427656809048e-09,12.3186060786933
