"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"hsa-miR-6728-3p",14.4532155478261,12.062317173913,10.4133285507074,4.83374632169303e-21,1.90216869140698e-20,35.2654191628617
"hsa-miR-6847-3p",13.445496,10.4487385043478,10.4118530019882,4.88488524570447e-21,1.91933087466046e-20,35.255875665634
"hsa-miR-6503-5p",11.2662204,10.0747190434783,10.4079318037537,5.02341668379125e-21,1.96932013345446e-20,35.2305162671857
"hsa-miR-8055",12.8112248782609,12.0549172391304,10.4078162328944,5.02755845834844e-21,1.96932013345446e-20,35.2297688842933
"hsa-miR-6860",22.4101307565217,17.3406104478261,10.4054476754637,5.11319439970301e-21,1.99979228822741e-20,35.2144522577407
"hsa-miR-1225-3p",29.9602796434783,21.8095648391304,10.4049927803844,5.1298067195532e-21,2.00321701912108e-20,35.2115107316982
"hsa-miR-4804-3p",12.0537135565217,9.32157054347826,10.3996351439151,5.3295519100709e-21,2.07803629521113e-20,35.1768691168289
"hsa-miR-3186-3p",14.0573467478261,10.170572573913,10.3978357262517,5.39836025204597e-21,2.1016517011782e-20,35.1652355795155
"hsa-miR-514b-3p",10.5800249913043,9.57676757391304,10.3951413297191,5.50304866286362e-21,2.13639797836603e-20,35.1478169903299
"hsa-miR-766-5p",11.2907308,8.44641244347826,10.395107736896,5.50436655602541e-21,2.13639797836603e-20,35.1475998298701
"hsa-miR-4742-3p",12.1900991652174,11.0441084782609,10.3945129999509,5.52775099841849e-21,2.14221353282175e-20,35.1437551941185
"hsa-miR-5196-3p",17.3397974347826,13.1849626130435,10.3928766223908,5.59260326480473e-21,2.16405740899121e-20,35.1331772880333
"hsa-miR-7161-5p",11.4845704521739,9.47230205217391,10.3923302135533,5.61442654604751e-21,2.16921025642745e-20,35.1296452927458
"hsa-miR-3192-3p",17.6386889043478,12.7807625217391,10.3860193059444,5.8727082738206e-21,2.26556824481733e-20,35.0888555610792
"hsa-miR-548j-3p",11.1329926695652,11.2445377695652,10.3835203346552,5.97822042703676e-21,2.30278883518788e-20,35.0727058597283
"hsa-miR-758-5p",11.7593563217391,8.7542924826087,10.3813466078573,6.07153324026907e-21,2.33520509241118e-20,35.0586590224965
"hsa-miR-8060",13.3165562434783,12.3660570173913,10.3808427505951,6.09336874899006e-21,2.34007384185612e-20,35.0554031745265
"hsa-miR-4761-3p",10.9207798521739,8.65028803913044,10.3797165676088,6.14245680849308e-21,2.35537817468532e-20,35.0481261271016
"hsa-miR-6857-3p",16.722807026087,12.1185028782609,10.375922109434,6.31076517490044e-21,2.4127927493124e-20,35.0236092730701
"hsa-let-7a-5p",12.5206980086956,10.729481873913,10.3759144642884,6.31110887761322e-21,2.4127927493124e-20,35.0235598788021
"hsa-miR-4456",12.1699049043478,10.6319363565217,10.3701053799395,6.57772781852786e-21,2.51095897264162e-20,34.9860313590854
"hsa-miR-921",10.4238020869565,8.93403336521739,10.3684948346452,6.65361181347824e-21,2.53613006343341e-20,34.9756278608031
"hsa-miR-5681a",11.8519078782609,9.31712583478261,10.3636497387641,6.88719168893453e-21,2.62124459802732e-20,34.9443333898303
"hsa-miR-372-5p",12.4483538173913,9.11604981304348,10.3627414083839,6.93188180416769e-21,2.63432169905031e-20,34.9384669812602
"hsa-miR-520g-5p",12.3347780956522,11.7130835782609,10.3618397882656,6.97652720455156e-21,2.64734291244144e-20,34.9326440658378
"hsa-miR-4515",18.4356117913043,11.9099445304348,10.3606082345763,7.03797268510394e-21,2.6666909876694e-20,34.9246905969554
"hsa-miR-6873-3p",13.6748496695652,11.7276738173913,10.3600752679183,7.064730517154e-21,2.67285798497666e-20,34.921248746625
"hsa-miR-6754-5p",15.0547855913043,12.5636751956522,10.3560910594344,7.26799340277718e-21,2.74568639660471e-20,34.8955208041951
"hsa-miR-1238-5p",20.0940581565217,15.7183782869565,10.3525513635023,7.45345566985013e-21,2.81158460918903e-20,34.8726658319405
"hsa-miR-491-5p",22.4196352782609,16.0727734391304,10.3488460900538,7.65264080923273e-21,2.88245702563419e-20,34.8487443287319
"hsa-miR-660-3p",10.3887450173913,9.87038524782609,10.3469080689494,7.75892460869381e-21,2.91817960946449e-20,34.8362333752604
"hsa-miR-4666b",11.4402531565217,8.87919606521739,10.3460152478588,7.80838124936387e-21,2.93245540292752e-20,34.8304699837208
"hsa-miR-8081",13.9296063565217,10.4222273869565,10.3449990496664,7.86505409908042e-21,2.94939528715516e-20,34.8239103467237
"hsa-miR-6728-5p",11.0869800173913,11.1832252,10.3431391596427,7.96984162634291e-21,2.98430193056893e-20,34.8119051268005
"hsa-miR-3662",10.5871599826087,8.19532353913043,10.3394545071924,8.18155827990966e-21,3.05908704014218e-20,34.7881233868795
"hsa-miR-6846-3p",16.9790501217391,13.2216961217391,10.3359006768555,8.39105886168805e-21,3.13282578291428e-20,34.7651884767287
"hsa-miR-6514-3p",14.722535973913,10.7327947173913,10.3334690160554,8.53747486033787e-21,3.18283054003824e-20,34.749496970101
"hsa-miR-628-3p",11.3309509130435,8.9784881173913,10.3332631510613,8.54998660279416e-21,3.18284172804746e-20,34.7481685755464
"hsa-miR-3690",11.7225434956522,9.04344406086956,10.33125991222,8.67269317893343e-21,3.22381451986593e-20,34.7352426095225
"hsa-miR-4793-3p",14.983960973913,9.83014211304348,10.3217423001911,9.28005986662697e-21,3.44356447707319e-20,34.6738404625018
"hsa-miR-6781-3p",13.611463773913,9.85656932173913,10.3215785466093,9.29087200088767e-21,3.44356447707319e-20,34.6727841717475
"hsa-miR-6837-5p",15.9143834,10.9396187608696,10.3203340314742,9.37345418029969e-21,3.46913035700496e-20,34.6647566093184
"hsa-miR-1179",11.5487637130435,10.172453126087,10.3189247157397,9.46785439718629e-21,3.49898966852537e-20,34.6556663862791
"hsa-miR-4519",11.4268334347826,11.5594307347826,10.3171199984311,9.59012266674906e-21,3.53904671493634e-20,34.6440263457237
"hsa-miR-5696",12.5340061043478,8.93890600869565,10.3116555277266,9.97000193992978e-21,3.67391689982962e-20,34.6087855243045
"hsa-miR-208a-5p",24.5223742695652,17.1175833869565,10.30507494638,1.04473966772986e-20,3.84428016264234e-20,34.5663545003436
"hsa-let-7b-3p",12.5272980956522,12.2924437,10.3037648362728,1.05451211494927e-20,3.87464826098076e-20,34.5579080269633
"hsa-miR-144-3p",11.6091920608696,11.7813298913043,10.3010383982678,1.07514194043237e-20,3.94476539295329e-20,34.5403313488798
"hsa-miR-3162-5p",62.7144561391304,38.8742760521739,10.299304617909,1.08846915550465e-20,3.98792578525409e-20,34.5291548442338
"hsa-miR-7159-5p",11.5016908347826,10.1645601304348,10.2974055143523,1.10325591450293e-20,4.03630212623022e-20,34.516913285268
"hsa-miR-5010-5p",26.6712860956522,14.020814473913,10.2938970589744,1.1311011600421e-20,4.13224635831999e-20,34.4942997472438
"hsa-miR-4315",12.0559831652174,9.64789347826087,10.2935765903592,1.13367919120019e-20,4.13573953871313e-20,34.4922343057885
"hsa-miR-6844",11.6287569478261,10.0039279695652,10.2914766870014,1.15071730967647e-20,4.1918987709643e-20,34.4787007857909
"hsa-miR-6842-5p",43.9031692869565,30.905532373913,10.2910803857043,1.15396127375139e-20,4.1977193267704e-20,34.4761467879556
"hsa-miR-3976",11.4372591391304,8.78358972608696,10.2872228120873,1.18601717149828e-20,4.30818203322024e-20,34.451287926636
"hsa-miR-4678",11.2096643478261,9.85441724347826,10.2848935685271,1.20580036214059e-20,4.37381354688267e-20,34.4362792942473
"hsa-miR-548ax",11.1803379913043,9.73196192608696,10.284325195974,1.21067741165313e-20,4.38526619277768e-20,34.4326171099821
"hsa-miR-3146",10.924046226087,9.45511704347826,10.2781587932271,1.26486819208322e-20,4.5750551628542e-20,34.39288931293
"hsa-miR-548aj-3p",12.3551809565217,8.65430964347826,10.2778242983274,1.26787582188884e-20,4.57943816687895e-20,34.3907345023297
"hsa-miR-561-5p",9.85198773043478,8.93197926521739,10.2749206105558,1.29428535607476e-20,4.66821450918052e-20,34.3720299173447
"hsa-miR-564",27.8483351652174,17.5060346521739,10.264772950722,1.39095361732493e-20,5.00979057087369e-20,34.306675117861
"hsa-miR-4533",13.3621107913044,14.9447301869565,10.2610701685903,1.42798833012269e-20,5.13592417745114e-20,34.2828328445747
"hsa-miR-4521",12.207851026087,9.71769434782609,10.258875523306,1.45040033432431e-20,5.20918429933378e-20,34.2687027669766
"hsa-miR-26a-1-3p",11.0616066347826,11.4703190130435,10.2559764729747,1.48054327266285e-20,5.3099653238963e-20,34.2500388845568
"hsa-miR-6883-3p",15.1839643565217,11.9897552652174,10.2556212741414,1.48427907036134e-20,5.31588711997391e-20,34.2477522537901
"hsa-miR-885-5p",12.2876352695652,10.4123351478261,10.2548364298759,1.49256695304466e-20,5.33807255296478e-20,34.2426998228337
"hsa-miR-6816-3p",10.9379389391304,10.8627840173913,10.2533358966668,1.50854085009712e-20,5.387645893204e-20,34.2330404875539
"hsa-miR-432-3p",13.4345332086957,10.158467473913,10.2525542136028,1.51692952194476e-20,5.4100283649778e-20,34.2280087604587
"hsa-miR-940",30.9483418782609,25.0914451130435,10.2489285539694,1.55644952393676e-20,5.5432210698865e-20,34.2046718195335
"hsa-miR-7157-3p",10.3349189304348,9.8591511173913,10.2432459935662,1.62046106685105e-20,5.76314605365437e-20,34.1681006700287
"hsa-miR-4772-5p",12.0184629565217,8.63133691304348,10.2427328234958,1.62636908718127e-20,5.7761019112984e-20,34.1647983868149
"hsa-miR-4799-5p",12.7732148695652,7.79521670434783,10.2401265659513,1.65670688553809e-20,5.87566419766639e-20,34.1480277566272
"hsa-miR-657",10.1451489304348,10.0918811695652,10.2376928290146,1.68554469756702e-20,5.96963747054987e-20,34.1323684755022
"hsa-miR-502-5p",12.2315936521739,10.1509768347826,10.237054503975,1.69319066681293e-20,5.98839972312478e-20,34.1282615255492
"hsa-miR-6730-5p",14.0043610347826,12.9726336565217,10.235831000023,1.70794262044343e-20,6.03220731597056e-20,34.1203897921027
"hsa-miR-6731-3p",15.2984118869565,11.5283417173913,10.2355962850098,1.71078719825699e-20,6.03389675733794e-20,34.1188797256526
"hsa-miR-6885-3p",19.0818835565217,13.9988898478261,10.2321211706765,1.75345892634938e-20,6.17585671573332e-20,34.0965234578399
"hsa-miR-4681",10.9932076869565,9.6495940173913,10.229967567164,1.78043337725954e-20,6.25296530076705e-20,34.0826700053047
"hsa-miR-6858-3p",19.6506237652174,17.3740244043478,10.2298494615395,1.78192456726734e-20,6.25296530076705e-20,34.0819102958549
"hsa-miR-4448",45.7700955217391,27.9051414304348,10.2297874397009,1.78270814653241e-20,6.25296530076705e-20,34.0815113441098
"hsa-miR-585-5p",17.4119626695652,13.9278012826087,10.2277816469348,1.80823487703303e-20,6.33378974784921e-20,34.0686096173977
"hsa-miR-124-3p",10.2655892869565,10.786714826087,10.2264894820328,1.82487192003977e-20,6.38329683964529e-20,34.0602985376209
"hsa-miR-605-3p",11.0912011478261,9.31897179130435,10.223012222333,1.87040311013927e-20,6.53359990528102e-20,34.037934799023
"hsa-miR-6817-3p",14.5681024347826,10.8348455913043,10.2222699036537,1.88026848653178e-20,6.55907611580852e-20,34.0331609450188
"hsa-miR-7114-5p",79.876921626087,47.8267347695652,10.2207832398882,1.90018212893267e-20,6.61626873887182e-20,34.023600537266
"hsa-miR-214-3p",13.0332772347826,12.7561493304348,10.2206592107102,1.90185293552668e-20,6.61626873887182e-20,34.0228029529225
"hsa-miR-3920",11.1555224521739,11.0050185217391,10.2177591281251,1.9413396128843e-20,6.74443598481604e-20,34.004154507442
"hsa-miR-3926",11.0249593565217,9.33604228695652,10.2136702264601,1.99840261189219e-20,6.9332335514627e-20,33.9778644491375
"hsa-miR-583",15.3456821652174,12.7533640130435,10.2108403447357,2.03886950437326e-20,7.06401798390193e-20,33.9596713705386
"hsa-miR-5581-3p",14.0287725652174,13.0107370304348,10.2095346339948,2.05781487614601e-20,7.11998362845633e-20,33.9512776060242
"hsa-miR-6750-5p",14.9425303130435,11.8853224869565,10.208388237898,2.07459300949037e-20,7.16830917913338e-20,33.9439082790546
"hsa-miR-934",10.543769,8.98895862173913,10.207843511089,2.08261302258249e-20,7.1846804698647e-20,33.9404067287394
"hsa-miR-483-5p",22.8669426,14.0164920826087,10.2076840840772,2.08496609713721e-20,7.1846804698647e-20,33.9393819296388
"hsa-miR-4330",11.9041802347826,12.2705358652174,10.2041338112178,2.13805749608882e-20,7.35768773957691e-20,33.91656205249
"hsa-miR-770-5p",12.1284733565217,12.6641279217391,10.2016147748247,2.1765413940495e-20,7.48002770192214e-20,33.9003721344353
"hsa-miR-5707",12.0389875130435,10.6293126869565,10.1858304819428,2.43387092716575e-20,8.3531236396671e-20,33.7989552526963
"hsa-miR-6134",9.62942226956522,9.53129118695652,10.184135766205,2.46323893169014e-20,8.44255279006703e-20,33.7880694060913
"hsa-miR-586",10.0269611652174,9.61314146956522,10.1837434769547,2.47008707629725e-20,8.45466046249395e-20,33.7855496562808
"hsa-miR-4655-5p",86.0261628869566,56.4104305652174,10.1807190123175,2.52352475091514e-20,8.62598943007187e-20,33.7661239847064
"hsa-miR-6756-3p",18.0105960869565,15.9878363478261,10.1790983245023,2.55263157883851e-20,8.71380257836438e-20,33.7557153216185
"hsa-miR-556-3p",8.93363760869565,9.54456362173913,10.1768228676571,2.59406234849671e-20,8.84339436987516e-20,33.741102389452
"hsa-miR-1250-3p",13.7250620869565,11.6775234347826,10.1740413576466,2.645617016689e-20,9.00710733318684e-20,33.7232410283045
"hsa-miR-376c-3p",11.0689904608696,9.84435044782609,10.1691965728147,2.73785992641871e-20,9.30872374982362e-20,33.6921341945272
"hsa-miR-4783-5p",14.1237046521739,14.812750273913,10.168625689831,2.74893794330257e-20,9.33394374889687e-20,33.6884690507789
"hsa-miR-203a-5p",12.9288879043478,10.0325887173913,10.1647803826265,2.82472721751108e-20,9.57852979342189e-20,33.6637834090486
"hsa-miR-1290",26.7217929304348,10.7219555608696,10.1633613049549,2.85321875448978e-20,9.66229458691759e-20,33.6546741485954
"hsa-miR-4772-3p",10.8989722173913,10.7442875173913,10.1613062552627,2.89498662306322e-20,9.79073725306525e-20,33.6414832245787
"hsa-miR-133a-5p",10.1460752086957,10.900835726087,10.1603366878525,2.91490327182286e-20,9.84503754059377e-20,33.6352600793066
"hsa-miR-183-3p",11.7708519130435,10.847848573913,10.1601142517808,2.91949169878145e-20,9.8474918411279e-20,33.6338324058587
"hsa-miR-6797-3p",19.3866181304348,12.9505957086957,10.1592190995334,2.9380297295267e-20,9.88066787150064e-20,33.628087104394
"hsa-miR-154-5p",10.6201722782609,10.9608373913043,10.1591009655469,2.94048494089267e-20,9.88066787150064e-20,33.6273289044517
"hsa-miR-6842-3p",12.0988360434783,9.70294539565217,10.1590785167531,2.94095173116431e-20,9.88066787150064e-20,33.627184825373
"hsa-miR-5703",13.8087765913043,11.1850033913043,10.1486455056198,3.16606797784486e-20,1.06229912414531e-19,33.5602356925686
"hsa-miR-4768-3p",10.606741426087,9.53927935652174,10.1482603029128,3.17469998909863e-20,1.06289842317526e-19,33.5577642566236
"hsa-miR-526b-3p",12.6440159043478,9.7268959,10.1481938908603,3.17619058219431e-20,1.06289842317526e-19,33.5573381642266
"hsa-miR-4520-2-3p",11.2928474521739,10.3321120913043,10.1444488815785,3.26138238166346e-20,1.08997707381938e-19,33.5333120678028
"hsa-miR-4535",18.4964315304348,14.4381399652174,10.1437684500104,3.27710318019081e-20,1.09379752741971e-19,33.5289470712187
"hsa-miR-7850-5p",11.8189864173913,10.3603436173913,10.1400729058289,3.36381165170844e-20,1.12127055056948e-19,33.5052416704061
"hsa-miR-6806-3p",12.4437608956522,9.80567829130435,10.1393129394944,3.38192371651128e-20,1.12583622416498e-19,33.5003671473198
"hsa-miR-184",11.5753735826087,11.9349042347826,10.1360142913805,3.46167073442568e-20,1.15088140453526e-19,33.4792105711927
"hsa-miR-6827-3p",15.3905473304348,10.6111405869565,10.1350305577541,3.48581332842951e-20,1.15739895670511e-19,33.4729016232187
"hsa-miR-6859-5p",13.6365947478261,13.1855002956522,10.1338047000766,3.51613265346019e-20,1.16594775894974e-19,33.4650401487617
"hsa-miR-6770-3p",15.6716733043478,15.6814234608696,10.1306220235714,3.59608075373325e-20,1.19090986000257e-19,33.4446309684857
"hsa-miR-4653-3p",13.1145325826087,12.0980346478261,10.129435202937,3.62635416476575e-20,1.19937783659567e-19,33.4370209184779
"hsa-miR-203b-5p",11.9094871043478,9.1531787,10.1272581958309,3.68254588188985e-20,1.2163849739403e-19,33.4230624214054
"hsa-miR-30b-5p",12.1467093913043,11.4124343217391,10.1245801543195,3.75285962067473e-20,1.23800673127045e-19,33.4058927487236
"hsa-miR-129-2-3p",10.9480976695652,10.3991299304348,10.1238355789445,3.77264515591139e-20,1.24292572966073e-19,33.4011193323081
"hsa-miR-766-3p",21.5850398521739,15.3873888652174,10.1206020403049,3.85978068079158e-20,1.26999235303465e-19,33.3803906964664
"hsa-miR-5708",13.1409599826087,10.9674988173913,10.1187649939186,3.91017323562388e-20,1.28491517407744e-19,33.3686152579175
"hsa-miR-6729-3p",29.0055965217391,18.5789219130435,10.1172386026792,3.9525416118707e-20,1.29716616605795e-19,33.3588316479163
"hsa-miR-3972",12.6197068608696,9.08348635217391,10.1124265411593,4.08912361706766e-20,1.34026545289493e-19,33.3279912673672
"hsa-miR-6739-5p",11.2780009652174,9.49414883043478,10.112163686207,4.09671809235701e-20,1.34103095449427e-19,33.3263067756017
"hsa-miR-3682-3p",10.4633342608696,9.53711719130435,10.1017204202215,4.41007567445973e-20,1.44175550895799e-19,33.2593933390904
"hsa-miR-761",12.8721281652174,10.8121492304348,10.09766713811,4.53802226239874e-20,1.48040449955112e-19,33.2334287722738
"hsa-miR-6772-3p",11.9546543565217,12.1113047956522,10.0976082800318,4.53990713195678e-20,1.48040449955112e-19,33.2330517637861
"hsa-miR-7151-5p",12.7650274869565,11.446857726087,10.0929463875444,4.69170012339112e-20,1.52794831604692e-19,33.2031928678803
"hsa-miR-548e-5p",10.9344472347826,11.4010517391304,10.0921788803361,4.71717003448591e-20,1.5342836209106e-19,33.1982775078919
"hsa-miR-6831-3p",14.0613722956522,11.1280742086957,10.0887706568496,4.83194466702553e-20,1.56961259884269e-19,33.1764516565476
"hsa-miR-4453",11.1395132434783,9.70095938695652,10.0884153624724,4.84406823717089e-20,1.57154885557071e-19,33.1741765347926
"hsa-miR-6512-5p",10.8690304521739,9.59255159130435,10.0852729201925,4.95262261146407e-20,1.60472524259636e-19,33.1540551127177
"hsa-miR-4671-3p",11.0738251043478,9.02992658695652,10.0828598426642,5.03762114212509e-20,1.63019465893642e-19,33.1386053084123
"hsa-miR-600",11.0193758347826,10.9502535869565,10.0826261143752,5.04593070827245e-20,1.63081410723634e-19,33.1371089208805
"hsa-let-7e-5p",11.2742697826087,11.2053807173913,10.0770984926276,5.24647407081046e-20,1.69348213678059e-19,33.1017230473238
"hsa-miR-3191-5p",13.6414288608696,11.9362138217391,10.0750447588568,5.32298747481789e-20,1.71600734017517e-19,33.0885774149454
"hsa-miR-3158-5p",14.7686479826087,15.4312181652174,10.0733871095905,5.38555323206286e-20,1.73398494214145e-19,33.0779677080198
"hsa-miR-6787-3p",13.4631922,11.3352683869565,10.0683523476551,5.58010433794074e-20,1.79435889807678e-19,33.0457465111066
"hsa-miR-3064-5p",12.1828854521739,9.88104386521739,10.0675951355828,5.60996290090056e-20,1.80168833719099e-19,33.0409010103598
"hsa-miR-4733-3p",14.2424548956522,10.8809208478261,10.065621248716,5.68854695782744e-20,1.82462826949182e-19,33.0282704167708
"hsa-miR-541-3p",11.0017842608696,9.41157773043478,10.0641835680994,5.74647202086412e-20,1.84089241874416e-19,33.0190714429101
"hsa-miR-301a-3p",11.7151381478261,12.2226213956522,10.0630264315375,5.79351967859704e-20,1.85363553079328e-19,33.011667843531
"hsa-miR-7107-3p",11.6192218434783,11.2507104956522,10.0623420284014,5.82152675393235e-20,1.8602623085874e-19,33.0072890241938
"hsa-miR-218-5p",10.6809094434783,12.2871017826087,10.0616885439665,5.84839426385802e-20,1.86615167071296e-19,33.0031081158275
"hsa-miR-3154",32.2828428086957,25.5705577608696,10.0615381878105,5.85459347674655e-20,1.86615167071296e-19,33.0021461695348
"hsa-miR-6804-5p",13.5914122086957,9.64559722608696,10.0597310377544,5.92961603291586e-20,1.88770547864362e-19,32.9905847882971
"hsa-miR-6890-5p",13.7898126521739,12.8197880478261,10.0588198510917,5.96780519432479e-20,1.89749417026536e-19,32.9847556646574
"hsa-miR-181c-5p",10.4054397913043,11.7729762695652,10.0581415379123,5.99639306422523e-20,1.90420950358335e-19,32.9804164143186
"hsa-miR-3617-3p",11.1246209217391,10.9655283913043,10.0553881314792,6.1138424444957e-20,1.93909182008259e-19,32.9628035490402
"hsa-miR-632",11.5733796,9.84800651304348,10.0540917639814,6.16992993891413e-20,1.95444985642621e-19,32.9545115625319
"hsa-miR-1226-5p",12.5812333391304,11.1145318521739,10.0527977574481,6.2264257176642e-20,1.96848960710834e-19,32.9462350341662
"hsa-miR-6874-5p",11.5046171913043,11.219034873913,10.0527233335394,6.22969063896639e-20,1.96848960710834e-19,32.9457590260862
"hsa-miR-4306",16.3372583652174,11.4655562086957,10.0509989714968,6.30581580356067e-20,1.99007800731184e-19,32.9347305044667
"hsa-miR-609",10.8695036869565,9.14471633043478,10.0504482512665,6.33032279254511e-20,1.99534278380594e-19,32.9312083903632
"hsa-miR-188-5p",11.9740066869565,14.4484937434783,10.0487975695035,6.40434698253716e-20,2.01618330931725e-19,32.9206518936698
"hsa-miR-516a-5p",10.7275156608696,10.9090355086957,10.0479009442427,6.44491603998793e-20,2.02645325548326e-19,32.9149180084564
"hsa-miR-5585-3p",17.7216305652174,13.0109042478261,10.0471756945535,6.47791791277467e-20,2.03213458776237e-19,32.9102801890773
"hsa-miR-937-5p",62.0522190695652,36.185512473913,10.0471536597435,6.4789232151012e-20,2.03213458776237e-19,32.9101392828528
"hsa-miR-448",11.5866992695652,10.382865826087,10.0468267706951,6.49385523760404e-20,2.03431582996196e-19,32.9080489342891
"hsa-miR-548at-5p",11.5043401043478,8.97406790434783,10.0453597549832,6.56128998377218e-20,2.0529189519778e-19,32.8986681293228
"hsa-miR-6720-3p",10.2717850695652,10.8453054478261,10.042133363824,6.71205911822604e-20,2.09751847444564e-19,32.8780386468886
"hsa-miR-4747-3p",15.6665533913044,11.6756905130435,10.0416977977282,6.73267539527129e-20,2.10138583328541e-19,32.8752538160934
"hsa-miR-3131",55.1692888521739,33.4452717565217,10.0412955570081,6.75177025259989e-20,2.10476945527258e-19,32.8726820900819
"hsa-miR-6715b-3p",10.6504951391304,9.95383856086957,10.0357235948009,7.02188697519274e-20,2.18630180546294e-19,32.8370613100017
"hsa-miR-4477b",11.2440095217391,9.31887934347826,10.0352957183562,7.04306854014131e-20,2.19022253382443e-19,32.8343262300926
"hsa-miR-494-3p",24.9023946173913,16.3287200043478,10.0248943929333,7.57798779845918e-20,2.35369901170169e-19,32.767850758367
"hsa-miR-6802-3p",20.0819295304348,15.8651029913043,10.0241620371112,7.61713950427595e-20,2.3606150135334e-19,32.7631711054554
"hsa-miR-7852-3p",11.232072,11.6462801304348,10.0240798898204,7.62154362570069e-20,2.3606150135334e-19,32.7626462027658
"hsa-miR-505-5p",11.3464620695652,9.02588528695652,10.0239590537394,7.62802655353538e-20,2.3606150135334e-19,32.7618740900562
"hsa-miR-8075",16.5881801130435,12.1553774130435,10.0224115062287,7.71153998597386e-20,2.38270852938253e-19,32.7519859213928
"hsa-miR-26b-5p",10.378615226087,10.3483020217391,10.0222905267884,7.71810684419596e-20,2.38270852938253e-19,32.7512129360718
"hsa-miR-668-3p",15.7641541043478,10.8051244,10.02090207621,7.79387245685371e-20,2.40318920979165e-19,32.7423418036571
"hsa-miR-519d-3p",13.3246255217391,13.444612726087,10.0206895425802,7.8055352007248e-20,2.40387859442612e-19,32.7409839136772
"hsa-miR-1273h-3p",10.9895561913043,10.1908985130435,10.0159749380852,8.0687590354555e-20,2.48194638605688e-19,32.7108645274932
"hsa-miR-593-3p",11.309927826087,11.7040418608696,10.0151366594948,8.11647752622215e-20,2.4936165893815e-19,32.70550966232
"hsa-miR-548as-3p",11.943545973913,10.0329795608696,10.0146987173115,8.14151864236817e-20,2.498299944409e-19,32.7027121784725
"hsa-miR-6843-3p",12.9165785826087,9.86587467391304,10.0049263675942,8.72072205253433e-20,2.67281745600511e-19,32.6402992097032
"hsa-miR-4304",12.2023852782609,10.5984849869565,10.0040403926091,8.77521732085462e-20,2.68345699823634e-19,32.6346417830919
"hsa-miR-5094",9.84258677391305,10.4860362913043,10.0040198823103,8.77648288834945e-20,2.68345699823634e-19,32.6345108158194
"hsa-miR-6779-3p",16.0548199565217,12.103742126087,10.0030762584039,8.83490499925709e-20,2.69808476025217e-19,32.6284854609636
"hsa-miR-4303",10.0326594,9.59966577826087,10.0026090508004,8.86397400381043e-20,2.70372412795653e-19,32.6255022552367
"hsa-miR-5003-5p",10.218616,8.69656042608696,10.0022351730706,8.88730466572235e-20,2.70760177987957e-19,32.6231150118309
"hsa-miR-335-5p",10.7531695217391,9.16291310869565,10.0016332035398,8.92499708961439e-20,2.71584040316428e-19,32.6192714451137
"hsa-miR-6804-3p",22.7529954521739,17.2999865869565,9.998239891663,9.14046370390735e-20,2.77809087544264e-19,32.5976066675396
"hsa-miR-889-5p",11.9617217130435,9.99520457826087,9.99295071350321,9.48667530391947e-20,2.87988357440412e-19,32.5638426153695
"hsa-miR-548u",10.5543638347826,12.2255461869565,9.99164601931814,9.57406275946685e-20,2.90246878052237e-19,32.5555148907074
"hsa-miR-3189-5p",11.4427285130435,10.7937283956522,9.99150081093005,9.58383809097975e-20,2.90246878052237e-19,32.5545880638502
"hsa-miR-6835-5p",14.3338242434783,14.468690026087,9.98556097088878,9.99232838265561e-20,3.02259043603461e-19,32.5166795637541
"hsa-miR-552-5p",11.4530280782609,10.448886326087,9.984921393023,1.00373327953855e-19,3.03260647253945e-19,32.5125981885671
"hsa-miR-155-3p",10.5908179304348,10.851346173913,9.98447188514448,1.00690833663571e-19,3.0385991223918e-19,32.5097297713237
"hsa-miR-4653-5p",10.6794086434783,9.89519747826087,9.98265459419514,1.01984675775229e-19,3.07280091388773e-19,32.4981336523835
"hsa-miR-370-3p",23.3153283565217,20.2455377956522,9.98254226393611,1.02065191139722e-19,3.07280091388773e-19,32.4974168975403
"hsa-miR-4425",10.6179309478261,9.97396792608696,9.9790183213699,1.04623419022669e-19,3.14610517108261e-19,32.4749327880852
"hsa-miR-3682-5p",9.38813125217392,8.78915944347826,9.97879327969027,1.04788939075301e-19,3.14618529606993e-19,32.4734970276813
"hsa-miR-4723-3p",16.3690724956522,15.6663446826087,9.97867933832924,1.04872843202331e-19,3.14618529606993e-19,32.4727700888071
"hsa-miR-302c-3p",9.99258550434783,11.1750919434783,9.97302878510931,1.09118708043776e-19,3.26971451835053e-19,32.4367234666545
"hsa-miR-524-5p",10.5291861826087,11.6828141173913,9.97224797172455,1.09718707308307e-19,3.28383454972046e-19,32.4317429664198
"hsa-miR-4266",10.082434226087,12.2710913478261,9.96645349322521,1.14275083472043e-19,3.4161953441232e-19,32.3947864492116
"hsa-miR-6730-3p",22.1452191043478,16.8661236826087,9.96597059714668,1.14663188595958e-19,3.42378373442265e-19,32.391706925848
"hsa-miR-4735-5p",10.3199354521739,8.13011659565217,9.96498760569787,1.15457277182573e-19,3.44298921760905e-19,32.3854383539277
"hsa-miR-411-3p",10.0342026347826,9.36035580434783,9.96484069792986,1.15576422363661e-19,3.44298921760905e-19,32.3845015360059
"hsa-miR-338-3p",10.4273191391304,11.6090591,9.96204862617098,1.17864240472934e-19,3.50704566168008e-19,32.3666976406243
